所属年月,商家名称,主营类型,店铺URL,特色菜,累计评论数,累计销售量,店铺评分,本月销量,本月销售额,城市,商家地址,电话
2017-03-01,阿辣传奇自助烤肉涮,自助餐,http://www.meituan.com/shop/62972432,涮肉 果汁 涮锅 烤翅 冰激凌 奶茶咖啡 海蛎子 炒蛤蜊 羊肉卷 酸奶布丁 冰淇淋 烤肠 热咖啡 鱼肉 哈根达斯 小饼 火龙果 葡萄酒 薯条 西瓜 饺子 香蕉 鱿鱼圈 凉菜 圣女果 羊肉卷牛肉卷 苹果 涮肉 果汁 涮锅 烤翅 冰激凌 奶茶咖啡 海蛎子 炒蛤蜊 羊肉卷 酸奶布丁 冰淇淋 烤肠 热咖啡 鱼肉 更多》,949,12508,4.2,316.0,13556.9,青岛,黄岛区灵山卫街道办事处13号楼15号网点,15376741222
2017-03-01,阿尔卑斯牛排自助（李沧万达店）,自助餐,http://www.meituan.com/shop/42311423,榴莲披萨 黑椒牛排 比萨 牛排披萨 意大利面 冰虾 蛋挞 水果沙拉 牛排 牛扒 麻辣小龙虾 巧克力蛋糕 水果披萨 烤虾 寿司 羊肉串 蟹钳 凉菜 薯条鸡米花 饭 鸡尾酒 刺身三文鱼 烤肉串 羊排 辣子鸡 锅包肉 奶油蘑菇汤 小蛋糕 西冷牛排 辣鸭头 酸奶 鱿鱼 匹萨 榴莲蛋糕 清蒸螃蟹 烤香菇 红酒 菲利牛排 蓝莓 金桔柠檬汁 鱼排 鱿鱼圈 冻虾 哈密瓜 小点心 巧克力塔 巧克力瀑布 排骨 烤大虾 生鱼片 芒果汁 葡萄汁 蓝莓山药 螃蟹 西瓜 铁板烧 铁板牛排 面包 香辣蟹 鲜榨果汁 鸭头 榴莲披萨 黑椒牛排 比萨 牛排披萨 意大利面 冰虾 蛋挞 水果沙拉 牛排 牛扒 麻辣小龙虾 巧克力蛋糕 水果披萨 烤虾 更多》,9615,1705,4.2,43.0,2620.27,青岛,李沧区巨峰路178号万达广场三楼南中厅308号,0532-84670005
2017-03-01,阿尔卑斯比萨牛排自助西餐厅（凯德广场店）,自助餐,http://www.meituan.com/shop/92322392,牛排 披萨 榴莲披萨 螃蟹 海鲜 菲力 蛋糕 龙虾 烤肉 甜品布丁 小蛋糕 生鱼片 菲力牛排 巧克力 水果拼盘 红酒 蛋挞 面点拼 鱿鱼片 小点心 小龙虾锅 虾 西冷 饮料 鸡尾酒 意大利面 意面 比萨 水果 水果沙拉 烤羊排 芒果披萨 菲力牛扒 蒸饺 薯条 鱼 黑森林蛋糕巧克力 牛排 披萨 榴莲披萨 螃蟹 海鲜 菲力 蛋糕 龙虾 烤肉 甜品布丁 小蛋糕 生鱼片 菲力牛排 巧克力 更多》,2158,10962,4.3,277.0,19646.6,青岛,市北区黑龙江南路18号凯德广场4楼,0532-80930558
2017-03-01,Intercity Hotel青岛施泰根博阁城际酒店,自助餐,http://www.meituan.com/shop/105478734,,,,3.5,3.0,207.13,青岛,黄岛区中德生态园红河路2号青岛施泰根博阁城际酒店一楼,0532-89090888
2017-03-01,嘉祥银座佳悦酒店自助餐,自助餐,http://www.meituan.com/shop/5731052,小点心 煎鱼 羊肉卷,186,3061,3.9,93.0,4973.35,济宁,嘉祥县机场路6号（新体育馆西临）,0537-6592666
2017-03-01,好客烤肉火锅自助餐厅,自助餐,http://www.meituan.com/shop/6129529,大虾 涮锅 烤肉火锅 蛋挞 冰淇淋 炸肉串 烤串 虾 牛羊肉 1 凉菜 品类多 烤香蕉 烤玉米 烤鸡块 玉米羹 西瓜 烤肠 麻辣小龙虾 小蛋糕 烤鸡腿 虾子 大虾 涮锅 烤肉火锅 蛋挞 冰淇淋 炸肉串 烤串 虾 牛羊肉 1 凉菜 品类多 烤香蕉 烤玉米 更多》,4308,23040,4.0,582.0,24874.2,济宁,梁山县水泊南路越山路口水泊商场（迎宾店）三楼,0537-7317798
2017-03-01,汉丽轩烤肉超市（梁山店）,自助餐,http://www.meituan.com/shop/4597648,培根 大虾 午餐自助 (46元/份)涮肉 蛋挞 西瓜 烤串 涮菜 烤肉串 锅贴 冰粥 冰激凌 小点心 火龙果 烤鸡翅 涮羊肉 烤鱿鱼 肉卷 涮牛肉 炒蛤蜊 可口可乐 蓝莓饮料 千页豆腐 各种凉菜 大骨头 松仁玉米 水果蛋糕 猕猴桃 葡萄酒 酸奶 鸳鸯火锅 冰淇淋 奶油蛋糕 扎啤 烤培根 烤肉火锅 牛羊肉 荔枝 炸山药卷 煎蛋 红烧肉 乌鸡卷 乌鸡肉 前菜 包子 拌鱼皮 炒鱿鱼 烤肉不错 烤鸭 狗肉好吃 香蕉 鸡尾酒 鸡蛋羹 鸡蛋饼 麻辣鱼 培根 大虾 午餐自助 (46元/份)涮肉 蛋挞 西瓜 烤串 涮菜 烤肉串 锅贴 冰粥 冰激凌 小点心 火龙果 更多》,7900,45579,4.8,997.0,43266.2,济宁,梁山县金城路27号负一层（老宋街十字路口西800米即东方国际西300米）,0537-5105688
2017-03-01,汉釜宫自助烤肉火锅（东方国际店）,自助餐,http://www.meituan.com/shop/65713577,烤肉火锅 大虾 涮锅 凉菜 培根肉 海蛎子 烤培根 肉 芒果汁 包子 沙拉 泡芙,2256,13497,4.0,341.0,14142.1,济宁,梁山县金城路东首东方国际北门东临,0537-7701555
2017-03-01,韩美自助餐,自助餐,http://www.meituan.com/shop/6324991,五花肉 火锅 培根烤肉 鱼,4194,3064,4.3,76.0,5658.7,济宁,微山县商业街法院北200米路东,15853736609
2017-03-01,凤凰西苑大酒店餐厅,自助餐,exceptionexceptionhttp://www.meituan.com/shop/2547220,大骨头 凉菜 蛋挞 贝壳 鱼滑 小面包 果盘 涮肉 涮肚 红烧茄子 葡萄 马步鱼,3777,,4.9,1.0,106.6,济宁,任城区车站西路99号,0537-5157788
2017-03-01,东方铂琳自助餐厅,自助餐,http://www.meituan.com/shop/102842882,海鲜 水果 烤肉 烤鸭 蔬菜,908,5023,4.5,800.0,43616.8,济宁,邹城市雍景苑北区西门南66米,0537-5295866
2017-03-01,北京汉丽轩烤肉超市（古槐路店）,自助餐,http://www.meituan.com/shop/1532023,培根 蛋挞 涮锅 芒果汁 汉丽轩烤肉单人晚餐 (49元/份)培根肉 挺好 很好 烤虾 烤培根 烤肉火锅 小点心 小蛋糕 烤鸡翅 烤鱼 牛羊肉 里脊肉 冷饮 小烤肠 冰淇淋 奶茶 小糕点 涮肉 烤生蚝 蟹腿 午餐单人自助 (45元/份)可口可乐 烤羊肉串 鸡蛋羹 冰激凌 凉面 千页豆腐 杯子蛋糕 大虾 抹茶饼 烤串 牛肉丸 粉丝 粽子 羊肉卷 腰子 臭豆腐 香梨 小螃蟹 火龙果 炸串 石锅饭 虾 冻虾 前菜 大骨头 撒尿牛丸 桂圆 汉堡 清汤锅 火腿肠 烤五花肉 爆米花 牛骨头 甜不辣 苹果 葡萄汁 葡萄酒 鱼片 鱿鱼圈 黑米糕 培根 蛋挞 涮锅 芒果汁 汉丽轩烤肉单人晚餐 (49元/份)培根肉 挺好 很好 烤虾 烤培根 烤肉火锅 小点心 小蛋糕 烤鸡翅 更多》,21126,69062,4.1,1198.0,51654.7,济宁,任城区古槐路与常青路交汇处西北角（常青商务楼三层）,0537-3625111/3622555
2017-03-01,28元自助酱大骨火锅鱼,自助餐,http://www.meituan.com/shop/107231009,大骨头,,258,3.6,23.0,566.09,济宁,泗水县泗河路农贸市场南100米路西（马三水饺店）,13685373367
2017-03-01,22号西餐厅,自助餐,http://www.meituan.com/shop/115434432,,,250,5.0,48.0,5262.32,济宁,梁山县工会路口东50米路南,15554722099
2017-03-01,晨鸣国际大酒店餐厅,自助餐,http://www.meituan.com/shop/91478290,三文鱼刺身拼盘 刺身 菲力牛肉,1008,261,3.4,7.0,629.5,潍坊,寿光市农圣东街弥河桥东侧晨鸣国际大酒店内,0536-2231888
2017-03-01,比格汉斯巴西烤肉,自助餐,http://www.meituan.com/shop/4837376,啤酒 烤鸡翅 牛羊肉 冰激凌球 培根肉翅中 烤羊腿 炸鸡 烤玉米烤鸡翅 梅汁烤肉 冰激凌 烤鱿鱼 好吃 酸奶 烤的 冻虾 牛肉 饮料 小蛋糕 蛋挞 冰淇淋 意大利面 大虾 火鸡腿 烤牛舌 巧克力水果棒 巴西烤肉 烤鸡珍 蜜汁梅肉 梅肉 烤大虾 铁板烧 烤肠 烤菠萝烤香蕉 牙签肉 薯条 小牛肉 布丁 罐头 荔枝菠萝 鸡翅中 小点心 小糕点 水果罐头 烤玉米烤鸡胗 甜虾 秘制梅肉 粽子 酸奶豆浆 1 宫保鸡丁 意面 果冻 烤培根 烤翅中 糖醋里脊 自酿啤酒 香辣鱿鱼 鸡胸 水果捞 烤羊肉 烤鸡腿 热巧克力 甜甜圈 紫薯山药 蒸饺 蟹钳 银耳莲子汤 鸡排 鸡翅根 麻辣鱼 黑椒酱 啤酒 烤鸡翅 牛羊肉 冰激凌球 培根肉翅中 烤羊腿 炸鸡 烤玉米烤鸡翅 梅汁烤肉 冰激凌 烤鱿鱼 好吃 酸奶 烤的 更多》,15090,45229,4.5,1143.0,67029.0,潍坊,青州市范公亭东路与昭德南路交叉处泰华城3楼（电梯对面）,0536-3756686
2017-03-01,佰素传琦,自助餐,http://www.meituan.com/shop/113353020,,,,分,1.0,27.79,潍坊,临朐县骈邑路与新华路交叉路口南100米国泰大厦,0536-3917118
2017-03-01,佰烧海鲜烤肉自助,自助餐,http://www.meituan.com/shop/4403822,菜 冰激凌 螃蟹 水果 蜜汁猪肉 鲜榨果汁 榴莲披萨 啤酒 碳烤牡蛎 五花肉 西式小蛋糕 北极虾 现酿啤酒 烤扇贝 现榨玉米汁 三文鱼 自酿啤酒 蛋挞 提拉米苏 烤鸡翅 烤鸭 布丁 葡萄汁 玉米汁 鲍鱼饭 小点心 扎啤 烤虾 鲍鱼 果汁 烤培根 蜜汁梅肉 慕斯蛋糕 烤生蚝 鱼片 小糕点 乌鸡卷配辣根 哈密瓜 海鲜自助 腌五花肉 西瓜汁 红豆披萨 蜜汁烤肉 巧克力 饭 咖喱烤鸡肉 抹茶慕斯 巴西烤肉 自助烤肉 铁板鱿鱼 日式寿司 烤黄金贝 虾虾 饮料 黑啤 扇贝粉丝 日式料理 炒鸡 烤金针菇 现榨果汁 龙眼 打卤馕 炒面 辣酱 鲜虾 小黄鱼 扇贝 烤鱿鱼 烤鸭卷饼 蒸饺 蟹子 酒水 元宝虾 千页豆腐 抹茶蛋糕 棒 热菜 牛肉五花肉 肉肉 鱼 鸭头 大螃蟹 小饼烤鸭 果汁饮料 海蛎子 海鲜大虾 海鲜船 肚 蓝莓慕斯 北京烤鸭 巧克力慕斯 排骨 水果沙拉 炸薯条 牛宝 牛羊肉 生鱼片寿司 粉丝生蚝 红烧茄子 芒果汁 菜卷 蓝莓山药泥 蜜汁肉 北京烤鸭卷 各种烤噢 培根烤肉 小饼 小鲍鱼 布朗尼 果冻 榴莲慕斯 水果罐头 水果黄瓜 汤 洋葱 海鲜披萨 火龙果 烤菠萝 烤鸡胗 烤鸭卷 牡蛎 甜品蛋糕 生蚝扇贝 碳烤生蚝 肉！ 脆骨 葡萄酒 蓝莓汁 蛋羹 雀巢冰激凌 面包 面食 鱼生 鲜榨橙汁 鸭翅 麻辣小龙虾 菜 冰激凌 螃蟹 水果 蜜汁猪肉 鲜榨果汁 榴莲披萨 啤酒 碳烤牡蛎 五花肉 西式小蛋糕 北极虾 现酿啤酒 烤扇贝 更多》,53546,1498,4.9,38.0,2431.35,潍坊,奎文区南下河街世纪泰华假日广场四楼,0536-8052577/8052599
2017-03-01,巴西烤肉,自助餐,http://www.meituan.com/shop/91573239,巴西烤肉 凉菜 披萨 蛋挞 大虾 小蛋糕 红烧肉 羊排 蟹腿 水果罐头 甜点 秘制梅肉 冻虾 寿司 烤五花肉 肉 螺丝 冰激凌 烤鸡翅 螃蟹腿 烤羊肉 烤虾 翅中 蜜汁猪肉 饺子 巴西烤肉 凉菜 披萨 蛋挞 大虾 小蛋糕 红烧肉 羊排 蟹腿 水果罐头 甜点 秘制梅肉 冻虾 寿司 更多》,805,8534,4.5,47.0,2302.27,潍坊,昌乐县昌乐全福元时尚金街三楼,0536-6652000
2017-07-01,田雨润华国际酒店,自助餐,http://ta.meituan.com/shop/6285755,酸奶 三文鱼 冰淇淋 蛋糕 牛肉 12英寸热带水果披萨 (78元/份) 布丁 海星 大虾 排骨 烤鸭 羊肉串,860,9662,4.9,152.0,10258.0,泰安,岱岳区满庄天乐城院内,0538-5365777
2017-08-01,汉丽轩自助烤肉餐厅（温泉路店）,自助餐,http://ta.meituan.com/shop/4405212,培根肉 烤豆腐 培根 烤鱿鱼 烤羊肉 奥尔良烤翅 蛋挞 奶茶咖啡 火龙果 饮料 冰激凌 甜点 大骨头 小黄瓜 更多》,53624,171884,4.6,5317.0,217994.0,泰安,泰山区温泉路467号,0538-8528886
2017-08-01,汉丽轩烤肉超市（肥城店）,自助餐,http://ta.meituan.com/shop/1572793,菜 烧肉 虾 西瓜 糖醋里脊 大骨头 鸳鸯火锅 涮菜 羊肉片 大虾培根烤肉 小糕点 还可以 巴西烤肉 自助餐 (49元/份) 更多》,23910,124347,4.5,2969.0,124401.0,泰安,肥城市新城路59号（新合作购物中心5楼）,0538-3388107
2017-08-01,韩味式自助烤肉餐厅,自助餐,http://ta.meituan.com/shop/4348270,肉 培根肉 餐 烤翅中 菌丝汤 烤培根 羊肉片 冰淇淋 炸鸡柳 黑米粥 冰激凌 茄子 鱼片 乌鸡肉 更多》,44072,79361,3.9,533.0,30760.9,泰安,肥城市新城路与长山街交叉口西北角（长山街盛世佳和对过）,0538-6333555
2017-08-01,东尊华美达酒店,自助餐,http://ta.meituan.com/shop/83722445,文鱼 水果披萨 水果拼盘 生鱼片 酸奶,1872,12616,4.9,230.0,22540.0,泰安,泰山区迎胜东路16号东尊华美达酒店一楼,0538-8368888-7551/8368888-7588
2017-05-01,尚可一品自助烤肉超市（文登店）,自助餐,http://www.meituan.com/shop/4919526,生鱼片 自助烤肉 火锅 烤五花肉 黑椒猪排 铁板鱿鱼 大虾 小点心 铁板烧 冰激凌 涮羊肉 凉菜 哈密瓜 酸奶 鸡尾酒 冰淇淋 大骨头 韭菜盒子 黑椒牛排 生鱼片 自助烤肉 火锅 烤五花肉 黑椒猪排 铁板鱿鱼 大虾 小点心 铁板烧 冰激凌 涮羊肉 凉菜 哈密瓜 酸奶 更多》,17675,23294,5.0,1155.0,106380.0,威海,文登区文山路101号（99红洗浴隔壁，原韩尚自助烤肉）,0631-8357855
2017-05-01,热浪岛自助餐厅,自助餐,http://www.meituan.com/shop/41923468,海鲜 火锅 涮肉 小蛋糕 大虾 酸奶 饮品 冰激凌 小点心 冰虾 鸡尾酒 牛羊肉 现榨果汁 果汁酸奶布丁 香辣锅 水果披萨 螃蟹 鲜榨果汁 大螃蟹腿 丸子 烤牛排 羊肉片 提拉米苏 薯条 冰淇淋 巧克力慕斯蛋糕 榴莲酥 铁板烧 香辣蟹 水果沙拉 涮菜 牛奶布丁 现煎牛排 冻虾 肉卷生鱼片 芒果汁 蒜蓉扇贝 辣子鸡块 铁板鱿鱼 木瓜红枣 木瓜汁 羊肉卷 芒果慕斯 铁板牛排 凉菜 南美大虾 啤酒 奶茶 小蛋挞 布丁酸奶 幕斯蛋糕 披萨鸡块 猪五花 玉米羹 草莓 雪蟹 口水鸡 巧克力蛋糕 文鱼 海龙虾 蓝莓山药 蛋挞榴莲酥 铁板牛肉 黑森林慕斯蛋糕 冷饮 小海螺 小糕点 柠檬汁 水果饮料 炒年糕 炒螃蟹 烤鸭 热可可 煎鱼 章鱼小丸子 豆浆 贝壳 饭后水果和冰淇淋 鱿鱼圈 鲷鱼 鲷鱼刺身 麻辣鸡块 海鲜 火锅 涮肉 小蛋糕 大虾 酸奶 饮品 冰激凌 小点心 冰虾 鸡尾酒 牛羊肉 现榨果汁 果汁酸奶布丁 更多》,18768,39300,5.0,812.0,78469.2,威海,环翠区世昌大道86号振华奥特莱斯负一楼,0631-5235556
2017-05-01,全家福自助老汤剁馅灌汤水饺,自助餐,http://www.meituan.com/shop/156642288,,,559,4.6,56.0,1832.5,威海,文登区昆嵛路大润发东门入口处,15662348577
2017-05-01,青山自助烤肉,自助餐,http://www.meituan.com/shop/1515584,牛五花 奶茶 海蛎子 猪五花肉 腰子 锅巴,1360,3205,4.3,99.0,4100.0,威海,高区庙耩路5号楼北大厅一楼（白云宾馆分部对面路西）,0631-5222347
2017-05-01,齐富火锅烤肉自助餐厅,自助餐,http://www.meituan.com/shop/156700931,,,,3.5,0.0,0.0,威海,乳山市洪泽湖路48-13号银滩大庆二区景园小区东门（商业街农商银行左北拐200米）,18563167432
2017-05-01,品味酱香大骨,自助餐,http://www.meituan.com/shop/90454434,大骨头 猪骨 菜 凉菜 猪骨火锅 丸子,472,2801,5.0,41.0,1030.34,威海,乳山市向阳街13-20号（鲁东商厦东50米路南）,15863108590
2017-05-01,牛肯加披萨牛排自助餐厅,自助餐,http://www.meituan.com/shop/104895037,牛排 披萨 甜点 凉菜,3031,9000,4.7,1082.0,77120.0,威海,荣成市阳光财富广场中医院东路（海之韵大酒店斜对面）,0631-3611088
2017-05-01,龙跃国际大酒店自助餐,自助餐,http://www.meituan.com/shop/95393231,生鱼片 焗虾 烤牛排 贝壳 蟹腿 铁板烧 冰虾 蛋挞 西瓜菠萝 蔬菜沙拉 冰激凌 寿司 烤五花肉 培根肉 小龙虾 沙拉凉菜 生鱼片 焗虾 烤牛排 贝壳 蟹腿 铁板烧 冰虾 蛋挞 西瓜菠萝 蔬菜沙拉 冰激凌 寿司 烤五花肉 培根肉 更多》,595,11199,5.0,141.0,12504.9,威海,环翠区经济技术开发区大庆路199-8号（青岛银行对面）,0631-3858721
2017-05-01,老兵自助骨头,自助餐,http://www.meituan.com/shop/40530686,,,391,5.0,20.0,587.06,威海,文登区昆嵛北路甲53-6号,15684597486
2017-05-01,捞福水饺自助餐厅,自助餐,http://www.meituan.com/shop/130792065,水饺,146,368,5.0,4.0,115.75,威海,高区西北山旧货市场南，卧龙山红绿灯西南角位置,0631-5887778
2017-08-01,宝龙福朋酒店自助餐厅,自助餐,http://ta.meituan.com/shop/17647,甜点 烤鸭 番茄牛腩面 (28元/份) 烤生蚝 鱼 三文鱼生鱼片 烤全羊 酸奶 海鲜 鱿鱼 甜品 蟹子 大虾 烤海鲜 更多》,15498,7511,4.7,143.0,22373.0,泰安,泰山区环山东路888号（宝龙福朋酒店一楼宜客乐标帜餐厅）,0538-8879999
2017-07-01,鲜佰汇海鲜烤肉自助餐厅,自助餐,http://ta.meituan.com/shop/86624939,果汁 鲜榨果汁 大虾 巴西烤肉 小点心 烤大虾 披萨 猪五花肉 培根卷 螃蟹腿 小蛋糕 烤鱿鱼 大蟹腿 烤牛肉 更多》,1913,70822,5.0,1112.0,66608.8,泰安,泰山区火车站东岳大街银座金街负一层（大润发东300米）,0538-8639111
2017-07-01,优客中式自助餐厅,自助餐,http://ta.meituan.com/shop/112542538,,,1351,5.0,54.0,907.2,泰安,肥城市泰临路城市广场南沿街门店,13954810828
2017-07-01,我家牛排自助餐厅,自助餐,http://ta.meituan.com/shop/111412746,牛排 水果 意面 冰激凌,580,7462,5.0,1449.0,81297.9,泰安,泰山区万达广场三楼,0538-8581599
2017-07-01,北京汉丽轩烤肉超市（火炬店）,自助餐,http://jining.meituan.com/shop/2507197,培根 自助午餐 水果 烤肉 鱼 披萨 甜点 蛋挞 饮料 冰虾 大虾 大螃蟹 火锅 翅中 更多》,4149,7193,4.9,1397.0,71762.4,济宁,任城区火炬路与红星路交叉口南路西,0537-3862777
2017-07-01,韩美自助餐,自助餐,http://jining.meituan.com/shop/6324991,五花肉 火锅 培根烤肉 鱼,930,3259,4.7,59.0,4941.6,济宁,微山县商业街法院北200米路东,15853736609
2017-07-01,凤凰西苑大酒店餐厅,自助餐,http://jining.meituan.com/shop/2547220,大骨头 凉菜 蛋挞 贝壳 鱼滑 小面包 果盘 涮肉 涮肚 红烧茄子 葡萄 马步鱼,870,,5.0,12.0,1226.0,济宁,任城区车站西路99号,0537-5157788
2017-07-01,贝齐牛排披萨西餐自助,自助餐,http://jining.meituan.com/shop/158852582,,102,3511,4.3,445.0,24663.0,济宁,梁山县水泊东路,0537-7584888
2017-07-01,北京汉丽轩烤肉超市（唐宁街店）,自助餐,http://jining.meituan.com/shop/4326317,烤肉火锅 自助晚餐 (45元/份) 水果沙拉 烤串 抹茶蛋糕 花蛤 西瓜 奶油蛋糕 骨肉相连 鸡胸脯肉 冰激凌 培 奶茶 烤鸡翅 更多》,1242,138,4.7,28.0,1254.4,济宁,嘉祥县古城街唐宁街北门一层,0537-6641555
2017-07-01,东方铂琳自助餐厅,自助餐,http://jining.meituan.com/shop/102842882,海鲜 烤肉 水果 火锅 羊肉串 蔬菜 烤鸭 甜点,274,9571,4.5,238.0,13107.2,济宁,邹城市雍景苑北区西门南66米,0537-5295866
2017-07-01,北京汉丽轩烤肉超市（古槐路店）,自助餐,http://jining.meituan.com/shop/1532023,培根 蛋挞 涮锅 芒果汁 汉丽轩烤肉单人晚餐 (49元/份) 培根肉 很好 挺好 烤虾 烤培根 烤肉火锅 小点心 小蛋糕 烤鸡翅 更多》,6386,77724,4.5,480.0,20627.0,济宁,任城区古槐路与常青路交汇处西北角（常青商务楼三层）,0537-3625111/3622555
2017-07-01,巴厘岛海鲜大咖烤肉自助餐厅,自助餐,http://jining.meituan.com/shop/152707227,海鲜,218,2818,4.5,548.0,26084.0,济宁,任城区运河路与解放路交汇处北8米路东,0537-5158111
2017-07-01,28元自助酱大骨火锅鱼,自助餐,http://jining.meituan.com/shop/107231009,大骨头,,344,4.2,7.0,200.4,济宁,泗水县泗河路农贸市场南100米路西（马三水饺店）,13685373367
2017-07-01,丽天明泽大酒店,自助餐,http://heze.meituan.com/shop/93304386,水果 啤酒 烤鱿鱼 火锅底料 铁板鱿鱼 羊羔肉 凉菜 排骨 涮菜 热菜 粉丝 涮锅 羊肉串 蔬菜 蛋挞,408,7129,5.0,85.0,3884.0,菏泽,巨野县花冠路7号丽天明泽大酒店一楼,0530-8018699/8018877
2017-06-01,钰锦堂自助烤肉海鲜火锅餐厅（鱼台旗舰店）,自助餐,http://jining.meituan.com/shop/102306342,火锅 培根 披萨,1838,15047,5.0,249.0,11913.7,济宁,鱼台县湖陵三路与北外环路交叉口锦绣华城小区售楼处东临（明珠大酒店对过）,0537-3115789
2017-07-01,素斋馆,自助餐,http://heze.meituan.com/shop/75209083,,,248,5.0,2.0,25.0,菏泽,巨野县南关小学南门往东150米（金夫人婚纱摄影东邻麟州步行街南段）,13396213880
2017-07-01,水邑柏青酒店餐厅,自助餐,http://heze.meituan.com/shop/6434310,烤鸭 牛排 小龙虾 餐后酸奶 (10元/份) 虾 铁板牛肉 烤鸭酸奶 小海鲜 酸奶 大螃蟹 麻辣小龙虾 涮肉 羊肉串 羊肉汤 更多》,4816,63868,5.0,450.0,52299.5,菏泽,牡丹区中华路2278号水邑柏青酒店内,0530-5276008
2017-07-01,倾素坊素食自助餐厅,自助餐,http://heze.meituan.com/shop/76429117,营养粥 炸蘑菇 红烧茄子 大拉皮 蔬菜沙拉 水煎包 炸薯条 玉米粒 胡辣汤 黄瓜凉菜 凉拌生菜 炒素菜 窝窝头 糖醋藕 更多》,1065,10499,4.8,11.0,250.0,菏泽,牡丹区解放大街与东方红大街交叉口东北角地下餐厅,15092120001
2017-07-01,上岛咖啡自助铁板烧,自助餐,http://heze.meituan.com/shop/96950989,铁板烧 蜜汁鸡排 蒸蛋 扇贝粉丝 铁板牛排 龙利鱼 南瓜粥 培根金针菇卷 炒鸡 生蚝 铜锣烧 鱿鱼,177,2444,5.0,61.0,5643.0,菏泽,牡丹区中华东路茂业百货二楼,18369067122/15753005558/18375405779
2017-04-01,东来顺自助餐厅,自助餐,http://www.meituan.com/shop/152700959,,,973,5.0,15.0,1307.71,青岛,市南区盐城路9号（近海门路，东来顺一楼自助餐厅）,0532-80930018
2017-07-01,青春牧场烤肉火锅海鲜自助,自助餐,http://heze.meituan.com/shop/150696530,,,361,4.4,71.0,3479.0,菏泽,巨野县麒麟大道新天地购物中心四楼,0530-8157006
